"","GEOID","NAME","variable","estimate","moe","label","concept"
"735","18071","Jackson County, Indiana","S1903_C03_001",70208,4000,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"736","18073","Jasper County, Indiana","S1903_C03_001",79634,3462,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"737","18075","Jay County, Indiana","S1903_C03_001",54114,4043,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"738","18077","Jefferson County, Indiana","S1903_C03_001",59987,3944,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"739","18079","Jennings County, Indiana","S1903_C03_001",68476,4375,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"740","18081","Johnson County, Indiana","S1903_C03_001",87227,2227,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"741","18083","Knox County, Indiana","S1903_C03_001",58863,4347,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"742","18085","Kosciusko County, Indiana","S1903_C03_001",73922,3409,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"743","18087","LaGrange County, Indiana","S1903_C03_001",83741,3544,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"744","18089","Lake County, Indiana","S1903_C03_001",68985,1259,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"745","18091","LaPorte County, Indiana","S1903_C03_001",70452,2189,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"746","18093","Lawrence County, Indiana","S1903_C03_001",65551,3449,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"747","18095","Madison County, Indiana","S1903_C03_001",62632,1573,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"748","18097","Marion County, Indiana","S1903_C03_001",63450,1274,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"749","18099","Marshall County, Indiana","S1903_C03_001",68041,4668,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"750","18101","Martin County, Indiana","S1903_C03_001",65345,8644,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"751","18103","Miami County, Indiana","S1903_C03_001",61130,3825,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"752","18105","Monroe County, Indiana","S1903_C03_001",63372,2678,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"753","18107","Montgomery County, Indiana","S1903_C03_001",66571,5447,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"754","18109","Morgan County, Indiana","S1903_C03_001",79088,5089,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"755","18111","Newton County, Indiana","S1903_C03_001",68596,9024,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"756","18113","Noble County, Indiana","S1903_C03_001",70908,3008,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"757","18115","Ohio County, Indiana","S1903_C03_001",67942,7005,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"758","18117","Orange County, Indiana","S1903_C03_001",64758,4184,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"759","18119","Owen County, Indiana","S1903_C03_001",59586,5130,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"760","18121","Parke County, Indiana","S1903_C03_001",66776,3341,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"761","18123","Perry County, Indiana","S1903_C03_001",61099,3723,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"762","18125","Pike County, Indiana","S1903_C03_001",66250,3186,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"763","18127","Porter County, Indiana","S1903_C03_001",85828,3114,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"764","18129","Posey County, Indiana","S1903_C03_001",79124,4834,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"765","18131","Pulaski County, Indiana","S1903_C03_001",59956,3268,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"766","18133","Putnam County, Indiana","S1903_C03_001",76182,5329,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"767","18135","Randolph County, Indiana","S1903_C03_001",61121,4084,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"768","18137","Ripley County, Indiana","S1903_C03_001",71084,2900,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"769","18139","Rush County, Indiana","S1903_C03_001",64393,4169,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"770","18141","St. Joseph County, Indiana","S1903_C03_001",64885,1295,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"771","18143","Scott County, Indiana","S1903_C03_001",54583,6601,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"772","18145","Shelby County, Indiana","S1903_C03_001",71301,3803,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"773","18147","Spencer County, Indiana","S1903_C03_001",70890,6112,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"774","18149","Starke County, Indiana","S1903_C03_001",62933,4093,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"775","18151","Steuben County, Indiana","S1903_C03_001",71483,3450,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"776","18153","Sullivan County, Indiana","S1903_C03_001",54985,3547,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"777","18155","Switzerland County, Indiana","S1903_C03_001",65148,6653,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"778","18157","Tippecanoe County, Indiana","S1903_C03_001",58622,1711,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"779","18159","Tipton County, Indiana","S1903_C03_001",78309,6707,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"780","18161","Union County, Indiana","S1903_C03_001",79500,10076,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"781","18163","Vanderburgh County, Indiana","S1903_C03_001",60938,1171,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"782","18165","Vermillion County, Indiana","S1903_C03_001",59363,4553,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"783","18167","Vigo County, Indiana","S1903_C03_001",52525,1904,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"784","18169","Wabash County, Indiana","S1903_C03_001",68414,4924,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"785","18171","Warren County, Indiana","S1903_C03_001",74635,5231,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"786","18173","Warrick County, Indiana","S1903_C03_001",95027,5574,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"787","18175","Washington County, Indiana","S1903_C03_001",61358,6568,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"788","18177","Wayne County, Indiana","S1903_C03_001",56652,3411,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"789","18179","Wells County, Indiana","S1903_C03_001",69741,4693,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"790","18181","White County, Indiana","S1903_C03_001",66143,2688,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"791","18183","Whitley County, Indiana","S1903_C03_001",75790,4154,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"792","19001","Adair County, Iowa","S1903_C03_001",66176,4557,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"793","19003","Adams County, Iowa","S1903_C03_001",68828,7559,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"794","19005","Allamakee County, Iowa","S1903_C03_001",66000,2949,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"795","19007","Appanoose County, Iowa","S1903_C03_001",51146,5172,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"796","19009","Audubon County, Iowa","S1903_C03_001",54152,7028,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"797","19011","Benton County, Iowa","S1903_C03_001",84742,3490,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"798","19013","Black Hawk County, Iowa","S1903_C03_001",64581,1842,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"799","19015","Boone County, Iowa","S1903_C03_001",79741,5325,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"800","19017","Bremer County, Iowa","S1903_C03_001",83343,2646,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"801","19019","Buchanan County, Iowa","S1903_C03_001",78430,4902,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"802","19021","Buena Vista County, Iowa","S1903_C03_001",66564,4878,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"803","19023","Butler County, Iowa","S1903_C03_001",69651,3210,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"804","19025","Calhoun County, Iowa","S1903_C03_001",66875,4086,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"805","19027","Carroll County, Iowa","S1903_C03_001",68528,2429,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"806","19029","Cass County, Iowa","S1903_C03_001",61657,5357,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"807","19031","Cedar County, Iowa","S1903_C03_001",79080,3013,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
"808","19033","Cerro Gordo County, Iowa","S1903_C03_001",65537,2325,"Estimate!!Median income (dollars)!!HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","Median Income in the Past 12 Months (in 2023 Inflation-Adjusted Dollars)"
