"","GEOID","NAME","variable","estimate","moe","label","concept"
"906","20031","Coffey County, Kansas","S2701_C03_001",88.4,3.7,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"907","20033","Comanche County, Kansas","S2701_C03_001",90.9,4.1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"908","20035","Cowley County, Kansas","S2701_C03_001",91.8,1.2,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"909","20037","Crawford County, Kansas","S2701_C03_001",88.6,1.5,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"910","20039","Decatur County, Kansas","S2701_C03_001",92.8,2.9,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"911","20041","Dickinson County, Kansas","S2701_C03_001",91.8,2.2,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"912","20043","Doniphan County, Kansas","S2701_C03_001",92.6,1.5,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"913","20045","Douglas County, Kansas","S2701_C03_001",92.2,0.8,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"914","20047","Edwards County, Kansas","S2701_C03_001",90.4,2.7,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"915","20049","Elk County, Kansas","S2701_C03_001",91.1,2.4,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"916","20051","Ellis County, Kansas","S2701_C03_001",92.8,1.2,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"917","20053","Ellsworth County, Kansas","S2701_C03_001",96.6,1.2,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"918","20055","Finney County, Kansas","S2701_C03_001",87.2,1.6,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"919","20057","Ford County, Kansas","S2701_C03_001",86.2,2.7,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"920","20059","Franklin County, Kansas","S2701_C03_001",92.5,1.2,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"921","20061","Geary County, Kansas","S2701_C03_001",92.1,1.5,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"922","20063","Gove County, Kansas","S2701_C03_001",92,2.4,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"923","20065","Graham County, Kansas","S2701_C03_001",94.5,1.8,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"924","20067","Grant County, Kansas","S2701_C03_001",83.3,6.7,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"925","20069","Gray County, Kansas","S2701_C03_001",88.5,2.6,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"926","20071","Greeley County, Kansas","S2701_C03_001",88.7,4.8,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"927","20073","Greenwood County, Kansas","S2701_C03_001",90,1.9,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"928","20075","Hamilton County, Kansas","S2701_C03_001",76.8,6.5,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"929","20077","Harper County, Kansas","S2701_C03_001",90.9,2.3,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"930","20079","Harvey County, Kansas","S2701_C03_001",91.1,1.4,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"931","20081","Haskell County, Kansas","S2701_C03_001",82.4,3.9,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"932","20083","Hodgeman County, Kansas","S2701_C03_001",93.2,2.2,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"933","20085","Jackson County, Kansas","S2701_C03_001",91.9,1.6,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"934","20087","Jefferson County, Kansas","S2701_C03_001",95.2,1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"935","20089","Jewell County, Kansas","S2701_C03_001",94.5,2,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"936","20091","Johnson County, Kansas","S2701_C03_001",94.9,0.3,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"937","20093","Kearny County, Kansas","S2701_C03_001",88.5,3.1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"938","20095","Kingman County, Kansas","S2701_C03_001",91.7,1.9,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"939","20097","Kiowa County, Kansas","S2701_C03_001",91.8,2,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"940","20099","Labette County, Kansas","S2701_C03_001",89.4,2.8,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"941","20101","Lane County, Kansas","S2701_C03_001",83.3,7.7,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"942","20103","Leavenworth County, Kansas","S2701_C03_001",93.1,0.9,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"943","20105","Lincoln County, Kansas","S2701_C03_001",93.1,2.1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"944","20107","Linn County, Kansas","S2701_C03_001",90.1,1.8,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"945","20109","Logan County, Kansas","S2701_C03_001",91.2,3,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"946","20111","Lyon County, Kansas","S2701_C03_001",89,1.4,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"947","20113","McPherson County, Kansas","S2701_C03_001",94.4,1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"948","20115","Marion County, Kansas","S2701_C03_001",92.8,1.4,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"949","20117","Marshall County, Kansas","S2701_C03_001",95,1.8,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"950","20119","Meade County, Kansas","S2701_C03_001",91.3,3.1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"951","20121","Miami County, Kansas","S2701_C03_001",93.5,1.6,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"952","20123","Mitchell County, Kansas","S2701_C03_001",91.5,3.1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"953","20125","Montgomery County, Kansas","S2701_C03_001",88.4,1.4,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"954","20127","Morris County, Kansas","S2701_C03_001",93.1,2.1,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"955","20129","Morton County, Kansas","S2701_C03_001",88.8,4.6,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"956","20131","Nemaha County, Kansas","S2701_C03_001",95,1.3,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"957","20133","Neosho County, Kansas","S2701_C03_001",88.3,2.6,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"958","20135","Ness County, Kansas","S2701_C03_001",90.8,3,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"959","20137","Norton County, Kansas","S2701_C03_001",90.5,3.8,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"960","20139","Osage County, Kansas","S2701_C03_001",91.7,1.6,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
"961","20141","Osborne County, Kansas","S2701_C03_001",94.6,1.2,"Estimate!!Percent Insured!!Civilian noninstitutionalized population","Selected Characteristics of Health Insurance Coverage in the United States"
